12,4000000,540000,976,
12,4000000,550000,995,
12,4000000,560000,968,
12,4000000,570000,975,
12,4000000,580000,969,
12,4000000,590000,986,
12,4000000,600000,972,
12,4000000,610000,980,
12,4000000,620000,968,
12,4000000,630000,978,
12,4000000,640000,980,
12,4000000,650000,975,
12,4000000,660000,967,
12,4000000,670000,974,
12,4000000,680000,998,
12,4000000,690000,988,
12,4000000,700000,956,
12,4000000,710000,979,
12,4000000,720000,981,
12,4000000,730000,976,
12,4000000,740000,981,
12,4000000,750000,972,
12,4000000,760000,982,
12,4000000,770000,981,
12,4000000,780000,1010,
12,4000000,790000,999,
12,4000000,800000,978,
12,4000000,810000,992,
12,4000000,820000,979,
12,4000000,830000,977,
12,4000000,840000,993,
12,4000000,850000,983,
12,4000000,860000,979,
12,4000000,870000,976,
12,4000000,880000,976,
12,4000000,890000,982,
12,4000000,900000,966,
12,4000000,910000,976,
12,4000000,920000,985,
12,4000000,930000,976,
12,4000000,940000,976,
12,4000000,950000,978,
12,4000000,960000,1022,
12,4000000,970000,977,
12,4000000,980000,975,
12,4000000,990000,980,
12,4000000,1000000,979,
12,5000000,510000,2034,
12,5000000,520000,2017,
12,5000000,530000,2142,
12,5000000,540000,2128,
12,5000000,550000,2138,
12,5000000,560000,2056,
12,5000000,570000,2168,
12,5000000,580000,2007,
12,5000000,590000,2312,
12,5000000,600000,2141,
12,5000000,610000,2139,
12,5000000,620000,1988,
12,5000000,630000,1240,
12,5000000,640000,1241,
12,5000000,650000,1257,
12,5000000,660000,1241,
12,5000000,670000,1270,
12,5000000,680000,1259,
12,5000000,690000,1262,
12,5000000,700000,1264,
12,5000000,710000,1278,
12,5000000,720000,1235,
12,5000000,730000,1300,
12,5000000,740000,1273,
12,5000000,750000,1305,
12,5000000,760000,1280,
12,5000000,770000,1273,
12,5000000,780000,1299,
12,5000000,790000,1252,
12,5000000,800000,1332,
12,5000000,810000,1277,
12,5000000,820000,1278,
12,5000000,830000,1274,
12,5000000,840000,1253,
12,5000000,850000,1284,
12,5000000,860000,1288,
12,5000000,870000,1264,
12,5000000,880000,1288,
12,5000000,890000,1261,
12,5000000,900000,1275,
12,5000000,910000,1252,
12,5000000,920000,1251,
12,5000000,930000,1255,
12,5000000,940000,1283,
12,5000000,950000,1257,
12,5000000,960000,1263,
12,5000000,970000,1284,
12,5000000,980000,1247,
12,5000000,990000,1301,
12,5000000,1000000,1272,
